dataset,model,method,method_display,video_idx,deletion_auc,insertion_auc,avg_drop,pointing_game,iou50,iou_value
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,18,0.32256835634587233,0.3489087348599017,96.88778593857432,1.0,0.0,0.3652975642748266
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,19,0.703753690150451,0.6931777021189571,98.37256147541106,1.0,0.0,0.3616393436118804
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,20,0.4612106667812199,0.7151484530513348,99.75902967826958,0.0,1.0,0.48163847577848345
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,21,0.2910463345605276,0.7561946520297788,52.41921436946703,1.0,0.0,0.18687021161459372
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,22,0.6542871423622444,0.1655644657539565,82.22554577019808,1.0,0.0,0.4503805039347106
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,23,0.08720187269819196,0.945067491701686,0.0,0.0,0.0,0.27709205708898776
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,24,0.0584410188748781,0.9249565333226114,0.009366547057394937,1.0,1.0,0.5722219269809216
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,25,0.12787055112086548,0.9568921634934278,4.768371866248361e-05,1.0,1.0,0.6019225783382313
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,26,0.30871956656332333,0.3538846581894299,99.52571820440627,0.0,0.0,0.013916765603121956
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,27,0.07246892449483254,0.9326804916216214,0.0,1.0,1.0,0.88828003228441
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,28,0.719603684197101,0.7308509197087674,99.99793767929077,0.0,0.0,0.13485728880658962
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,29,0.6407936383463404,0.4320338676734442,99.88703991713307,1.0,0.0,0.2820409217233641
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,0,0.02432752418875163,0.9040538393554647,15.925555934377451,0.0,0.0,0.3858114897893141
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,1,0.05693892135578041,0.9072805189312237,3.068921717979581,1.0,0.0,0.3480524924925965
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,2,0.006122426056675638,0.7143417439036754,87.55131910107588,0.0,0.0,0.1711688350092068
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,3,0.01741535905851044,0.3737041326117993,41.56807788079484,0.0,0.0,0.2580010276149753
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,4,0.014426410670702305,0.6784208725710303,23.82899467528477,0.0,0.0,0.0147806848662442
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,5,0.01849715362657861,0.4873319820914617,61.20865673818286,0.0,0.0,0.07072679134508017
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,6,0.024881894728002327,0.6911144335210343,38.243214884328154,0.0,0.0,0.0915552881776457
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,7,0.029362436288896225,0.8985948037666821,37.063170290378814,0.0,0.0,0.14981592252331427
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,8,0.1007975055882954,0.8893120715758823,26.988595724105835,0.0,0.0,0.16421197373725738
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,9,0.06338405596173724,0.6957045972418597,35.793585957678715,0.0,0.0,0.21845009888355044
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,10,0.21754083257966297,0.9068247519208399,5.688650734367755,0.0,0.0,0.2438525776505625
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,11,0.19607385743362116,0.43875482096474405,65.53272040745564,1.0,0.0,0.35697265838189085
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,12,0.07055739425545583,0.9648615897243933,0.0,1.0,0.0,0.3126779664716966
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,13,0.2309946286318383,0.9103803688595328,0.08778572082519531,0.0,0.0,0.2021136898051292
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,14,0.06152412802316492,0.8040961257781174,0.00019073488601862025,1.0,0.0,0.26119385668498835
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,15,0.6265033844566242,0.9543014462950092,0.0,1.0,0.0,0.2735725374650856
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,16,0.02171860517744053,0.841003659420794,4.332017568511671,0.0,0.0,0.2503913421953936
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,17,0.04499087887659467,0.6854861020060293,8.350164279103574,1.0,0.0,0.31129615506152425
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,18,0.09676967289000497,0.5431472979830464,2.7558283191440043,1.0,0.0,0.3319917807094432
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,19,0.04631344289502052,0.6747730851890915,5.9608329167207864e-05,1.0,0.0,0.344218922649992
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,20,0.021306537354958507,0.6629925217529118,3.1324280772118405,1.0,0.0,0.36745943753963495
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,21,0.043033050616994986,0.8674474935828533,0.004971515125864576,1.0,0.0,0.31206351472627886
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,22,0.0385085147746419,0.21279646451175427,0.0,1.0,0.0,0.27443428468158904
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,23,0.17462312100617028,0.542579224417749,0.4439279010629314,1.0,0.0,0.360379253862597
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,24,0.16008030236955528,0.82907524355669,32.929916291043426,1.0,0.0,0.46239253321086793
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,25,0.18746596109792357,0.8162970511067639,0.017166138718494102,1.0,1.0,0.5278599694623384
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,26,0.07940098696391043,0.851180160285718,0.3176482193942981,0.0,0.0,0.10404869956263625
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,27,0.010231162112156264,0.48530361170688074,99.9012761211675,0.0,0.0,0.4323998805875914
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,28,0.1621771162411246,0.8444339194406074,5.2733540534973145,0.0,0.0,0.04884449573459316
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,29,0.03318855834536205,0.6760817022498318,3.0177274761660273,0.0,0.0,0.2860438647539167
EtriActivity3D,TANet,AOSA,AOSA,0,0.05918386738697236,0.9772140759852274,0.0037253027330012944,1.0,0.0,0.32622960596516454
EtriActivity3D,TANet,AOSA,AOSA,1,0.8425057254423023,0.28004590463376217,0.0024975589192925457,0.0,0.0,0.14670131313887128
EtriActivity3D,TANet,AOSA,AOSA,2,0.8659287150258255,0.08319359227200945,46.50203009217135,0.0,0.0,0.04212475970780469
EtriActivity3D,TANet,AOSA,AOSA,3,0.5299598993495684,0.1065129735900921,31.644283836349885,0.0,0.0,0.07755070286250541
EtriActivity3D,TANet,AOSA,AOSA,4,0.0852172019522674,0.8817316255513051,0.0,0.0,0.0,0.006180588374291115
EtriActivity3D,TANet,AOSA,AOSA,5,0.09424831186061701,0.5670418287828415,0.0,0.0,0.0,0.015323609711941365
EtriActivity3D,TANet,AOSA,AOSA,6,0.0457614724958989,0.8073286206576301,11.235917954774811,0.0,0.0,0.15986016130516115
EtriActivity3D,TANet,AOSA,AOSA,7,0.04235012970832587,0.9673268957346373,0.30086114887208365,1.0,0.0,0.12016751882823049
EtriActivity3D,TANet,AOSA,AOSA,8,0.740884347252067,0.31465809414085405,41.51350259780884,0.0,0.0,0.05747760111738912
EtriActivity3D,TANet,AOSA,AOSA,9,0.394913669958875,0.6247105993279706,77.69520723527947,0.0,0.0,0.09537857598718448
EtriActivity3D,TANet,AOSA,AOSA,10,0.4542601826347388,0.8053693951313846,17.311672801928694,0.0,0.0,0.2770944621219426
EtriActivity3D,TANet,AOSA,AOSA,11,0.2986896762169465,0.7596352141382817,69.56102606023983,0.0,0.0,0.33155314811185554
EtriActivity3D,TANet,AOSA,AOSA,12,0.05840005985948811,0.9896773344203387,0.0,1.0,0.0,0.3831489639728145
EtriActivity3D,TANet,AOSA,AOSA,13,0.4015853120406107,0.9714884163795909,0.551307201385498,0.0,0.0,0.02331164409281116
EtriActivity3D,TANet,AOSA,AOSA,14,0.08211094457925014,0.9347537780531081,4.1723256316573184e-05,1.0,0.0,0.4163628906491027
EtriActivity3D,TANet,AOSA,AOSA,15,0.8682832306711095,0.7422781026819659,0.0,0.0,0.0,0.1312825094935699
EtriActivity3D,TANet,AOSA,AOSA,16,0.9100638706166251,0.11559802824162482,7.014518715686783,0.0,0.0,0.06394507672646708
EtriActivity3D,TANet,AOSA,AOSA,17,0.021179942227760176,0.8240070683846842,7.521454625928996,1.0,0.0,0.1852838675467627
EtriActivity3D,TANet,AOSA,AOSA,18,0.3560806620231272,0.6049146817291162,61.47576603467204,0.0,0.0,0.29968223240718334
EtriActivity3D,TANet,AOSA,AOSA,19,0.12702527530922508,0.9551674189717196,0.0,1.0,0.0,0.320602165539747
EtriActivity3D,TANet,AOSA,AOSA,20,0.1363999060204531,0.9280771930022681,0.0,1.0,0.0,0.11862818827481873
EtriActivity3D,TANet,AOSA,AOSA,21,0.09629499053540015,0.9839449111676432,0.0,1.0,0.0,0.37390311902292056
EtriActivity3D,TANet,AOSA,AOSA,22,0.5502473862718726,0.25582516335452465,0.0,1.0,0.0,0.16450788651683712
EtriActivity3D,TANet,AOSA,AOSA,23,0.2918994558304195,0.7382349126899334,61.37193537934988,1.0,0.0,0.21795591318083396
EtriActivity3D,TANet,AOSA,AOSA,24,0.21115236620243016,0.850495124860471,0.5744915151456826,1.0,1.0,0.3921047009503731
EtriActivity3D,TANet,AOSA,AOSA,25,0.14230141451238082,0.9433134388513587,0.0003933906789654898,1.0,0.0,0.65357647904155
EtriActivity3D,TANet,AOSA,AOSA,26,0.09611211161399923,0.631321609658663,94.32207160690086,0.0,0.0,0.06895451116287939
EtriActivity3D,TANet,AOSA,AOSA,27,0.5157735890238119,0.3500168426027422,0.0,0.0,0.0,0.2728468008504167
EtriActivity3D,TANet,AOSA,AOSA,28,0.5279226879465602,0.5158058612716435,99.996817111969,0.0,0.0,0.12697904741795965
EtriActivity3D,TANet,AOSA,AOSA,29,0.163998561624354,0.8608986879301687,0.0,1.0,0.0,0.14693329488658208
EtriActivity3D,TANet,GradCAM,GradCAM,0,0.2772000274343967,0.8953699875482389,28.414695931850204,0.0,0.0,0.3048179206460129
EtriActivity3D,TANet,GradCAM,GradCAM,1,0.06758999481386285,0.9323076213366527,0.04915243639256881,1.0,0.0,0.34407462022798024
EtriActivity3D,TANet,GradCAM,GradCAM,2,0.0960572282401678,0.5687821645448154,65.9643864481706,0.0,0.0,0.10019360877351192
EtriActivity3D,TANet,GradCAM,GradCAM,3,0.02975106489896511,0.3970907070014024,42.643847586040366,1.0,0.0,0.2469806436347376
EtriActivity3D,TANet,GradCAM,GradCAM,4,0.041385747645129284,0.6422190532343661,24.835039112065928,0.0,0.0,0.022699250927767492
EtriActivity3D,TANet,GradCAM,GradCAM,5,0.036041887177486756,0.3354452043524285,78.45759359086927,0.0,0.0,0.04596361914199334
EtriActivity3D,TANet,GradCAM,GradCAM,6,0.03829892234848482,0.7000465817585109,0.5776019547988248,0.0,0.0,0.08153124347462935
EtriActivity3D,TANet,GradCAM,GradCAM,7,0.4580732462731333,0.6101702969183871,73.37847363277379,0.0,0.0,0.052592754637379356
EtriActivity3D,TANet,GradCAM,GradCAM,8,0.7226250397575025,0.6322601673443589,64.03429508209229,0.0,0.0,0.09326275971181223
EtriActivity3D,TANet,GradCAM,GradCAM,9,0.268452814103418,0.5818159873022701,44.61886244264386,0.0,0.0,0.17927098144495487
EtriActivity3D,TANet,GradCAM,GradCAM,10,0.4842228646191422,0.8820739996466432,15.656455145494421,0.0,0.0,0.21590965368726828
EtriActivity3D,TANet,GradCAM,GradCAM,11,0.25690387068329557,0.503958591786624,90.12316385743631,1.0,0.0,0.38504049916676353
EtriActivity3D,TANet,GradCAM,GradCAM,12,0.6859162600752642,0.3145722745524799,99.9967098236084,0.0,0.0,0.1420836683779716
EtriActivity3D,TANet,GradCAM,GradCAM,13,0.6625604468009073,0.33793889496158885,99.96726512908936,0.0,0.0,0.26505393228056406
EtriActivity3D,TANet,GradCAM,GradCAM,14,0.48907097605466743,0.777275845071947,14.551796263670475,0.0,0.0,0.15428994616405825
EtriActivity3D,TANet,GradCAM,GradCAM,15,0.5614982574815508,0.9582305351284058,0.0,1.0,0.0,0.2695514899833491
EtriActivity3D,TANet,GradCAM,GradCAM,16,0.02744602049689426,0.8489265916702143,14.506263482733878,0.0,0.0,0.31353617754600205
EtriActivity3D,TANet,GradCAM,GradCAM,17,0.08922353195759519,0.6370819077995603,14.20662900701945,0.0,0.0,0.3396904215453964
EtriActivity3D,TANet,GradCAM,GradCAM,18,0.19331596759947803,0.6656506351741432,1.0250241737490042,1.0,0.0,0.26629721887145574
EtriActivity3D,TANet,GradCAM,GradCAM,19,0.07316884588206357,0.7293731720320983,0.0,1.0,0.0,0.34102216001079333
EtriActivity3D,TANet,GradCAM,GradCAM,20,0.02993044292058471,0.6464355233043276,4.8115599957207795,1.0,0.0,0.3679352453122083
EtriActivity3D,TANet,GradCAM,GradCAM,21,0.5632589613529814,0.43648970530228065,76.85583261850417,0.0,0.0,0.12440248589386542
EtriActivity3D,TANet,GradCAM,GradCAM,22,0.040851436434929896,0.14207729713727837,0.0,1.0,0.0,0.27504848674798993
EtriActivity3D,TANet,GradCAM,GradCAM,23,0.12405460039627848,0.6765309480412244,0.0,1.0,0.0,0.3572579817944908
EtriActivity3D,TANet,GradCAM,GradCAM,24,0.12833340662000436,0.817589765963271,1.9483792675694933,1.0,0.0,0.4660379446185
EtriActivity3D,TANet,GradCAM,GradCAM,25,0.1297861129176218,0.7551805777076074,0.010234118117935545,1.0,1.0,0.5107423473326083
EtriActivity3D,TANet,GradCAM,GradCAM,26,0.09481271237771391,0.8234858699185145,3.8835804463741006,0.0,0.0,0.09973189053404508
EtriActivity3D,TANet,GradCAM,GradCAM,27,0.07551850446215919,0.4255908920514791,96.18973056019612,1.0,0.0,0.3606684412208003
EtriActivity3D,TANet,GradCAM,GradCAM,28,0.7752313377682485,0.38037769106174624,86.85302138328552,0.0,0.0,0.01960013305793235
EtriActivity3D,TANet,GradCAM,GradCAM,29,0.05342226573685733,0.7057774960843419,0.0,0.0,0.0,0.2965362944614335
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,0,0.04391822341607581,0.3083183786836379,55.91700545259199,1.0,1.0,0.743924981957502
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,1,0.07798559313420603,0.7592034905852183,0.0,0.0,0.0,0.010635746819169846
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,2,0.21783044280849043,0.6054567948489994,0.0,0.0,0.0,0.0751888178205219
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,3,0.18490906792186448,0.686969407289142,58.65389469696992,0.0,0.0,0.1792240665453181
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,4,0.23149919245554218,0.6693305501976282,24.578589322298463,1.0,1.0,0.5898497592743414
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,5,0.2511562400218177,0.4350951921028139,41.451190297025306,1.0,0.0,0.4690432588392753
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,6,0.3841932536087251,0.6087006351193907,52.25834410991318,1.0,1.0,0.586239980255321
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,7,0.13126329697287165,0.37603175171462266,45.04499609714643,0.0,0.0,0.0023132925002451346
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,8,0.13036589481745015,0.6926931362743776,6.530385512882027,0.0,0.0,0.19594848135332565
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,9,0.37727728808342015,0.5279224888752954,17.786142863625233,1.0,0.0,0.14547639234962537
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,10,0.160050575000022,0.4276783263557714,98.56005356428577,1.0,0.0,0.5087733362098774
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,11,0.04095953409675418,0.23146154281292985,67.42470826978325,0.0,0.0,0.2402526668358855
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,12,0.1587542654550743,0.9390877454272915,10.64264981279574,1.0,0.0,0.4385137784437362
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,13,0.4417179189092335,0.6375842209520907,47.34781842835611,1.0,1.0,0.7078504098156385
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,14,0.32380022505423744,0.6789256208680369,4.949155715112236,1.0,1.0,0.7472030717811701
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,15,0.10659289595975406,0.7163988747932539,13.186586454463358,1.0,1.0,0.47442294412852193
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,16,0.011763935118836666,0.3389677468464527,90.58643251037735,0.0,0.0,0.0
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,17,0.14812730434582053,0.5232071252574895,46.34107842979152,0.0,0.0,0.024636807939582926
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,18,0.258298299371184,0.5602737713305878,0.0,1.0,1.0,0.7827589226333712
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,19,0.18034934705834726,0.409229098450688,37.176489847840045,0.0,0.0,0.2172212147605141
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,20,0.14495797310845204,0.5804141125363425,48.32746862367999,0.0,0.0,0.2071985336853538
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,21,0.10795634980184324,0.23378835872792642,80.93257849122816,0.0,0.0,0.20475090639080964
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,22,0.28965111897184337,0.49635510409821204,3.4528181420876276,0.0,0.0,0.05304223097590519
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,23,0.22322557992936348,0.7548729297154885,8.799664436071906,1.0,0.0,0.3218734128941665
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,24,0.07081386541461472,0.09378721610843474,72.9572318264267,0.0,0.0,0.07409611047308048
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,25,0.4683825062671203,0.8131423867441703,0.007302230849451424,0.0,0.0,0.012860501196958809
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,26,0.04988958417334742,0.20212377152377103,5.782090647855551,1.0,1.0,0.5841692477863374
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,27,0.13007986843268832,0.886327068896743,2.8409824792460765,1.0,0.0,0.42532382281018605
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,28,0.49309402823406784,0.7712368845727189,0.0,1.0,1.0,0.5951255286428296
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,29,0.14796903678170223,0.1853361935566587,56.5253653157358,0.0,0.0,0.28268570361466455
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,0,0.04335254973403755,0.45581230645385745,89.972377903036,1.0,1.0,0.7488371896815577
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,1,0.038369676074127,0.7919428924431291,0.0,0.0,0.0,0.014410761390898835
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,2,0.1907071261326443,0.7177518296498258,25.987297940215292,0.0,0.0,0.07172473735661722
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,3,0.12231399084189545,0.8004908141816459,84.34683509288466,0.0,0.0,0.1792240665453181
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,4,0.1665715493410564,0.8085373484981873,1.4959416975222821,1.0,1.0,0.5898497592743414
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,5,0.29835361498366086,0.5914159716397579,25.67322898753821,1.0,0.0,0.46661841638435525
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,6,0.3268215571918278,0.8362605191252918,26.89833136000547,1.0,1.0,0.6653202614379085
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,7,0.038954227462711266,0.5064600586605731,28.605475793330864,0.0,0.0,0.0022902729719338714
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,8,0.06622613559340065,0.7551732031304969,0.0,1.0,0.0,0.19594848135332565
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,9,0.21889947029124915,0.630397094519406,42.453828945577236,1.0,0.0,0.14547639234962537
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,10,0.14457297529611507,0.4286012796268169,99.30853057146693,1.0,0.0,0.4036390760849515
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,11,0.041018964357230646,0.2360952435024831,57.558113276457625,0.0,0.0,0.218664583996813
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,12,0.1234573439296127,0.9442560674629696,0.14206594814937118,1.0,0.0,0.4403695014021464
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,13,0.19887982979999463,0.6448453038180465,60.329273294483315,1.0,1.0,0.7078504098156385
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,14,0.1720687245916114,0.8743082837256981,2.860031637768712,1.0,1.0,0.7472030717811701
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,15,0.09767382016398729,0.7951439961897507,0.0,0.0,1.0,0.7023598356724181
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,16,0.013952338293175801,0.5079994797662504,90.32195311920998,0.0,0.0,0.0
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,17,0.084084772339335,0.6822287461689407,50.60244831349046,0.0,0.0,0.027162323880448407
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,18,0.22974016060034713,0.5701485387135732,0.0,1.0,1.0,0.7827589226333712
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,19,0.1544660046754862,0.4896332775844938,33.36116569862815,0.0,0.0,0.2172212147605141
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,20,0.067798382536323,0.6404327856083925,0.0,1.0,0.0,0.2045006668735921
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,21,0.08197475982402253,0.4823990079563826,38.53356444771533,0.0,0.0,0.20475090639080964
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,22,0.2894032166553469,0.6057824792590779,31.87018235803077,0.0,0.0,0.053957305274760795
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,23,0.1692540853910137,0.7879449784884824,13.585784460864815,1.0,0.0,0.30728489042675894
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,24,0.06282815609016949,0.185738745499857,43.402926529994645,1.0,0.0,0.07409611047308048
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,25,0.3785878049663438,0.8277404927247961,0.0,0.0,0.0,0.012395617070357554
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,26,0.05560289608722385,0.30788634442426965,0.0,1.0,1.0,0.5841692477863374
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,27,0.10904096195529409,0.8951062475075909,0.039303366016798166,1.0,0.0,0.22016027511531194
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,28,0.4442043535960448,0.788493434488429,1.3315900824874605,1.0,1.0,0.5951255286428296
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,29,0.08925341532647629,0.28398546870353636,13.380476018305691,0.0,0.0,0.28268570361466455
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,0,0.07514492268616554,0.603271927240241,0.0,1.0,1.0,0.8052349119544719
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,1,0.05306369439117499,0.8305205906176631,0.0,0.0,0.0,0.014966935793925414
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,2,0.19017587243144415,0.6217446952803853,0.0,0.0,0.0,0.07172473735661722
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,3,0.2643422004990188,0.8210691813056248,2.337317055902859,0.0,0.0,0.1792240665453181
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,4,0.2388398514144866,0.8656717881769084,1.2278798576240766,1.0,1.0,0.5898497592743414
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,5,0.32029544892780354,0.7301469470025175,23.91877138747505,0.0,0.0,0.46661841638435525
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,6,0.5743874889633086,0.9004309696237998,0.0,1.0,1.0,0.6653202614379085
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,7,0.08684881885539586,0.612424964301907,12.544233052937741,0.0,0.0,0.004413972501838391
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,8,0.07707491616514368,0.7152401202502431,0.0,1.0,0.0,0.19594848135332565
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,9,0.18755905307348947,0.8080132685912164,0.0,1.0,0.0,0.1463295192243769
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,10,0.14808194343943779,0.46055576014650673,30.87374874568504,1.0,0.0,0.42502354420226834
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,11,0.03396334518642751,0.15965419519706014,0.0,0.0,0.0,0.218664583996813
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,12,0.130416006870808,0.9254532512168,0.0,1.0,0.0,0.4403695014021464
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,13,0.21429883395666705,0.6063491236035222,0.0,1.0,1.0,0.7078504098156385
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,14,0.17739339193548015,0.7660454836944679,0.007583049142868044,1.0,1.0,0.7472030717811701
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,15,0.4740124762368445,0.8017049413885126,0.0,0.0,1.0,0.7023598356724181
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,16,0.011031602347524306,0.51933374367298,54.646698884884884,0.0,0.0,0.0
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,17,0.10688507608630692,0.7034833726187809,25.055886718007436,0.0,0.0,0.027305528251658988
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,18,0.2553563222483299,0.4464309733822061,0.0,1.0,1.0,0.7827589226333712
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,19,0.16774929543049688,0.652727718354652,0.0,0.0,0.0,0.2172212147605141
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,20,0.07366568526143137,0.6404289132209676,0.0,1.0,0.0,0.2045006668735921
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,21,0.1748720629863883,0.5609304867447519,15.993029012556818,1.0,0.0,0.20475090639080964
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,22,0.31721793129158593,0.6374120514783154,0.05334516604384841,0.0,0.0,0.053957305274760795
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,23,0.24436676485907602,0.7521861352817568,0.028066994269933542,0.0,0.0,0.30728489042675894
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,24,0.08111811015430205,0.13547389533507667,0.0,0.0,0.0,0.07409611047308048
