Metric,Dataset,N,Method A,Method B,Wilcoxon statistic,p raw,p Holm,Mean difference (A-B),Median difference (A-B),Rank-biserial effect,Significant
deletion_auc,Overall,60,3D-RISE,LV-LOCO,291.0,4.355799878897778e-06,0.00011760659673024001,-0.08792958907010702,-0.0371854109692904,-0.6819672131147541,True
deletion_auc,Overall,60,3D-RISE,LV-Univ-Pred,142.0,1.2665372839698328e-08,4.052919308703465e-07,-0.23570577103255255,-0.21268354275420573,-0.8448087431693989,True
deletion_auc,Overall,60,3D-RISE,SaliencyTubes,849.0,0.6270623191759823,1.0,-0.009989066812703225,0.0082098254261009,0.07213114754098361,False
deletion_auc,Overall,60,3D-RISE,AOSA,309.0,8.15280721674356e-06,0.00019693145462755198,-0.12214528258215006,-0.03532792082009974,-0.6622950819672131,True
deletion_auc,Overall,60,3D-RISE,GradCAM,587.0,0.015752248092459172,0.20477922520196923,-0.08298585196844876,-0.008198622772290002,-0.3584699453551913,False
deletion_auc,Overall,60,3D-Sampled-Occl-Sens,LV-LOCO,724.0,0.15970447587177605,1.0,0.049989918745839294,0.0047155107539055,0.2087431693989071,False
deletion_auc,Overall,60,3D-Sampled-Occl-Sens,LV-Univ-Pred,444.0,0.0005256854322375171,0.00893665234803779,-0.0977862632166062,-0.08746633016195772,-0.5147540983606558,True
deletion_auc,Overall,60,3D-Sampled-Occl-Sens,SaliencyTubes,308.0,7.87725818510208e-06,0.00019693145462755198,0.12793044100324308,0.11268565991996775,0.6633879781420765,True
deletion_auc,Overall,60,3D-Sampled-Occl-Sens,AOSA,719.0,0.1490559154829988,1.0,0.015774225233796273,0.041827006107329014,0.21420765027322405,False
deletion_auc,Overall,60,3D-Sampled-Occl-Sens,GradCAM,668.0,0.06901585766408228,0.7468873236259704,0.05493365584749755,0.03231632573461518,0.26994535519125684,False
deletion_auc,Overall,60,LV-LOCO,LV-Univ-Pred,318.0,1.1083549734291031e-05,0.0002464211697084108,-0.14777618196244552,-0.08085475065112017,-0.6524590163934426,True
deletion_auc,Overall,60,LV-LOCO,SaliencyTubes,475.0,0.001199052879418083,0.017985793191271245,0.0779405222574038,0.04805459452104524,0.4808743169398907,True
deletion_auc,Overall,60,LV-LOCO,AOSA,908.0,0.9589022241229527,1.0,-0.03421569351204301,0.00723879060428962,-0.007650273224043716,False
deletion_auc,Overall,60,LV-LOCO,GradCAM,818.0,0.4751805002284377,1.0,0.00494373710165826,0.015480817178831291,0.10601092896174863,False
deletion_auc,Overall,60,LV-Univ-Pred,SaliencyTubes,248.0,9.098856014003719e-07,2.6386682440610784e-05,0.2257167042198493,0.23182027691605164,0.7289617486338797,True
deletion_auc,Overall,60,LV-Univ-Pred,AOSA,480.0,0.0013633620914137979,0.01908706927979317,0.11356048845040251,0.15062640844030833,0.47540983606557374,True
deletion_auc,Overall,60,LV-Univ-Pred,GradCAM,382.0,8.718685416292777e-05,0.001830923937421483,0.15271991906410376,0.10001659019954372,0.5825136612021858,True
deletion_auc,Overall,60,SaliencyTubes,AOSA,395.0,0.00012917114649942191,0.0025834229299884384,-0.11215621576944682,-0.061885273338277244,-0.5683060109289617,True
deletion_auc,Overall,60,SaliencyTubes,GradCAM,667.0,0.06789884760236095,0.7468873236259704,-0.07299678515574556,-0.009562108329242258,-0.2710382513661202,False
deletion_auc,Overall,60,AOSA,GradCAM,734.0,0.18271231418536016,1.0,0.03915943061370128,0.04072658425862202,0.19781420765027322,False
deletion_auc,EtriActivity3D,30,3D-Kernel-SHAP,3D-LIME,149.0,0.08793856762349606,0.9673242438584566,0.024795161447446444,0.007001770874696101,0.35913978494623655,False
deletion_auc,EtriActivity3D,30,3D-Kernel-SHAP,3D-RISE,195.0,0.4521643426269293,1.0,0.013818346579322965,0.0028581578776607497,0.16129032258064516,False
deletion_auc,EtriActivity3D,30,3D-Kernel-SHAP,3D-Sampled-Occl-Sens,48.0,4.4075772166252136e-05,0.0011459700763225555,-0.162539171167078,-0.14346598499391772,-0.7935483870967742,True
deletion_auc,EtriActivity3D,30,3D-Kernel-SHAP,LV-LOCO,87.0,0.0020201820880174637,0.03838345967233181,-0.0940218100368391,-0.05624970323930065,-0.6258064516129033,True
deletion_auc,EtriActivity3D,30,3D-Kernel-SHAP,LV-Univ-Pred,39.0,1.3966113328933716e-05,0.00040501728653907776,-0.2649062001683972,-0.2674484200406225,-0.832258064516129,True
deletion_auc,EtriActivity3D,30,3D-Kernel-SHAP,SaliencyTubes,76.0,0.0007978975772857666,0.0167558491230011,0.048828907349490844,0.049843615135721206,0.6731182795698925,True
deletion_auc,EtriActivity3D,30,3D-Kernel-SHAP,AOSA,85.0,0.001718590036034584,0.03437180072069168,-0.18889039740274668,-0.07080570733481792,-0.6344086021505376,True
deletion_auc,EtriActivity3D,30,3D-Kernel-SHAP,GradCAM,151.0,0.09610157273709774,0.9673242438584566,-0.10766599170733014,-0.02445947460187041,-0.35053763440860214,False
deletion_auc,EtriActivity3D,30,3D-LIME,3D-RISE,192.0,0.4161298982799053,1.0,-0.010976814868123476,-0.01040918127117705,-0.17419354838709677,False
deletion_auc,EtriActivity3D,30,3D-LIME,3D-Sampled-Occl-Sens,34.0,6.917864084243774e-06,0.00020753592252731323,-0.18733433261452442,-0.18697933209501932,-0.853763440860215,True
deletion_auc,EtriActivity3D,30,3D-LIME,LV-LOCO,64.0,0.0002562887966632843,0.006150931119918823,-0.11881697148428554,-0.037849419388022845,-0.7247311827956989,True
deletion_auc,EtriActivity3D,30,3D-LIME,LV-Univ-Pred,28.0,2.7623027563095093e-06,9.11559909582138e-05,-0.2897013616158437,-0.2653654373859059,-0.8795698924731182,True
deletion_auc,EtriActivity3D,30,3D-LIME,SaliencyTubes,126.0,0.027741437777876854,0.38838012889027596,0.024033745902044396,0.03091130434020339,0.45806451612903226,False
deletion_auc,EtriActivity3D,30,3D-LIME,AOSA,65.0,0.000283263623714447,0.0065150633454322815,-0.21368555885019322,-0.09004372776161704,-0.7204301075268817,True
deletion_auc,EtriActivity3D,30,3D-LIME,GradCAM,118.0,0.017453668639063835,0.2618050295859575,-0.13246115315477658,-0.04870412749306861,-0.4924731182795699,False
deletion_auc,EtriActivity3D,30,3D-RISE,3D-Sampled-Occl-Sens,39.0,1.3966113328933716e-05,0.00040501728653907776,-0.176357517746401,-0.14117713198306436,-0.832258064516129,True
deletion_auc,EtriActivity3D,30,3D-RISE,LV-LOCO,67.0,0.0003449581563472748,0.007589079439640045,-0.10784015661616203,-0.05618956331667101,-0.7118279569892473,True
deletion_auc,EtriActivity3D,30,3D-RISE,LV-Univ-Pred,29.0,3.2391399145126343e-06,0.00010041333734989166,-0.27872454674772024,-0.24610542417586054,-0.875268817204301,True
deletion_auc,EtriActivity3D,30,3D-RISE,SaliencyTubes,139.0,0.054921628907322884,0.6590595468878746,0.03501056077016788,0.015729057038094848,0.4021505376344086,False
deletion_auc,EtriActivity3D,30,3D-RISE,AOSA,43.0,2.366676926612854e-05,0.0006390027701854706,-0.20270874398206973,-0.0487654321467217,-0.8150537634408602,True
deletion_auc,EtriActivity3D,30,3D-RISE,GradCAM,127.0,0.029325857758522034,0.38838012889027596,-0.1214843382866531,-0.013010063522876902,-0.45376344086021503,False
deletion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,LV-LOCO,167.0,0.18396909348666668,1.0,0.0685173611302389,-0.0008884780765485989,0.2817204301075269,False
deletion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,LV-Univ-Pred,112.0,0.012047622352838516,0.19276195764541626,-0.10236702900131925,-0.0970335207073252,-0.5182795698924731,False
deletion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,SaliencyTubes,2.0,5.587935447692871e-09,2.0116567611694336e-07,0.21136807851656883,0.21745284656175673,0.9913978494623656,True
deletion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,AOSA,218.0,0.7765688337385654,1.0,-0.026351226235668754,0.057235520762813796,0.06236559139784946,False
deletion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,GradCAM,172.0,0.22064675763249397,1.0,0.05487317945974784,0.041125313139474956,0.26021505376344084,False
deletion_auc,EtriActivity3D,30,LV-LOCO,LV-Univ-Pred,99.0,0.0050126127898693085,0.08521441742777824,-0.17088439013155815,-0.08465974359303334,-0.5741935483870968,False
deletion_auc,EtriActivity3D,30,LV-LOCO,SaliencyTubes,28.0,2.7623027563095093e-06,9.11559909582138e-05,0.1428507173863299,0.11045037921385001,0.8795698924731182,True
deletion_auc,EtriActivity3D,30,LV-LOCO,AOSA,180.0,0.28936620615422726,1.0,-0.09486858736590766,-0.012933989040243177,-0.22580645161290322,False
deletion_auc,EtriActivity3D,30,LV-LOCO,GradCAM,230.0,0.9676735773682594,1.0,-0.013644181670491048,0.016287221916109207,0.010752688172043012,False
deletion_auc,EtriActivity3D,30,LV-Univ-Pred,SaliencyTubes,19.0,5.718320608139038e-07,1.944229006767273e-05,0.3137351075178881,0.2421807382376449,0.9182795698924732,True
deletion_auc,EtriActivity3D,30,LV-Univ-Pred,AOSA,165.0,0.17059839516878128,1.0,0.07601580276565052,0.13730729601143785,0.2903225806451613,False
deletion_auc,EtriActivity3D,30,LV-Univ-Pred,GradCAM,97.0,0.004338232800364494,0.0780881904065609,0.15724020846106707,0.14473120029561792,0.5827956989247312,False
deletion_auc,EtriActivity3D,30,SaliencyTubes,AOSA,15.0,2.551823854446411e-07,8.931383490562439e-06,-0.23771930475223757,-0.11618485174487195,-0.9354838709677419,True
deletion_auc,EtriActivity3D,30,SaliencyTubes,GradCAM,58.0,0.00013739429414272308,0.003434857353568077,-0.15649489905682096,-0.0355959950277137,-0.7505376344086021,True
deletion_auc,EtriActivity3D,30,AOSA,GradCAM,163.0,0.15794767439365387,1.0,0.0812244056954166,0.04884394186714985,0.2989247311827957,False
deletion_auc,Kinetics400,30,3D-Kernel-SHAP,3D-LIME,26.0,1.991167664527893e-06,6.371736526489258e-05,0.04894666135343353,0.03745641929277029,0.8881720430107527,True
deletion_auc,Kinetics400,30,3D-Kernel-SHAP,3D-RISE,228.0,0.935398668050766,1.0,-0.0034137631251912235,-0.002515526530424102,-0.01935483870967742,False
deletion_auc,Kinetics400,30,3D-Kernel-SHAP,3D-Sampled-Occl-Sens,84.0,0.0015832837671041489,0.036415526643395424,-0.10289526101068294,-0.04294329732894864,-0.6387096774193548,True
deletion_auc,Kinetics400,30,3D-Kernel-SHAP,LV-LOCO,65.0,0.000283263623714447,0.0073648542165756226,-0.0714327846492432,-0.0554121234889354,-0.7204301075268817,True
deletion_auc,Kinetics400,30,3D-Kernel-SHAP,LV-Univ-Pred,24.0,1.4193356037139893e-06,4.6838074922561646e-05,-0.19610075844257613,-0.17735545249970336,-0.896774193548387,True
deletion_auc,Kinetics400,30,3D-Kernel-SHAP,SaliencyTubes,170.0,0.20540969260036945,1.0,-0.05840245752076554,-0.013108314528756559,-0.26881720430107525,False
deletion_auc,Kinetics400,30,3D-Kernel-SHAP,AOSA,144.0,0.06989291124045849,1.0,-0.04499558430742159,-0.021283797535335658,-0.38064516129032255,False
deletion_auc,Kinetics400,30,3D-Kernel-SHAP,GradCAM,179.0,0.28008678182959557,1.0,-0.04790112877543565,-0.008590582894658312,-0.23010752688172043,False
deletion_auc,Kinetics400,30,3D-LIME,3D-RISE,31.0,4.421919584274292e-06,0.00013707950711250305,-0.052360424478624754,-0.022371068845557285,-0.8666666666666667,True
deletion_auc,Kinetics400,30,3D-LIME,3D-Sampled-Occl-Sens,20.0,6.910413503646851e-07,2.3495405912399292e-05,-0.1518419223641164,-0.10581123561274788,-0.9139784946236559,True
deletion_auc,Kinetics400,30,3D-LIME,LV-LOCO,7.0,3.5390257835388184e-08,1.2386590242385864e-06,-0.12037944600267675,-0.08770539366928884,-0.9698924731182795,True
deletion_auc,Kinetics400,30,3D-LIME,LV-Univ-Pred,6.0,2.60770320892334e-08,9.387731552124023e-07,-0.24504741979600964,-0.25888450990584355,-0.9741935483870968,True
deletion_auc,Kinetics400,30,3D-LIME,SaliencyTubes,90.0,0.002560090273618698,0.05632198601961136,-0.10734911887419904,-0.050092336274322385,-0.6129032258064516,False
deletion_auc,Kinetics400,30,3D-LIME,AOSA,31.0,4.421919584274292e-06,0.00013707950711250305,-0.09394224566085509,-0.06352354374536609,-0.8666666666666667,True
deletion_auc,Kinetics400,30,3D-LIME,GradCAM,96.0,0.004031794145703316,0.08063588291406631,-0.09684779012886917,-0.0405123175721214,-0.5870967741935483,False
deletion_auc,Kinetics400,30,3D-RISE,3D-Sampled-Occl-Sens,44.0,2.6885420083999634e-05,0.0007796771824359894,-0.09948149788549168,-0.06741938937324715,-0.810752688172043,True
deletion_auc,Kinetics400,30,3D-RISE,LV-LOCO,83.0,0.0014574769884347916,0.034979447722435,-0.06801902152405198,-0.03283418614287785,-0.6430107526881721,True
deletion_auc,Kinetics400,30,3D-RISE,LV-Univ-Pred,45.0,3.049522638320923e-05,0.0008538663387298584,-0.19268699531738484,-0.19781008447085413,-0.8064516129032258,True
deletion_auc,Kinetics400,30,3D-RISE,SaliencyTubes,178.0,0.2710056286305189,1.0,-0.05498869439557431,0.004382702438492798,-0.23440860215053763,False
deletion_auc,Kinetics400,30,3D-RISE,AOSA,124.0,0.024786051362752914,0.42136287316679955,-0.04158182118223037,-0.014010002364215898,-0.4666666666666667,False
deletion_auc,Kinetics400,30,3D-RISE,GradCAM,170.0,0.20540969260036945,1.0,-0.04448736565024442,-0.0035555811889147054,-0.26881720430107525,False
deletion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,LV-LOCO,196.0,0.46454504504799843,1.0,0.0314624763614397,0.00559167842482694,0.15698924731182795,False
deletion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,LV-Univ-Pred,111.0,0.011303061619400978,0.21475817076861858,-0.0932054974318932,-0.07452912531667416,-0.5225806451612903,False
deletion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,SaliencyTubes,170.0,0.20540969260036945,1.0,0.044492803489917375,0.053775985199466546,0.26881720430107525,False
deletion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,AOSA,148.0,0.08406547829508781,1.0,0.05789967670326132,0.027086847954515096,0.3634408602150538,False
deletion_auc,Kinetics400,30,3D-Sampled-Occl-Sens,GradCAM,165.0,0.17059839516878128,1.0,0.05499413223524725,0.023147350810200105,0.2903225806451613,False
deletion_auc,Kinetics400,30,LV-LOCO,LV-Univ-Pred,64.0,0.0002562887966632843,0.006919797509908676,-0.1246679737933329,-0.07708517127415208,-0.7247311827956989,True
deletion_auc,Kinetics400,30,LV-LOCO,SaliencyTubes,210.0,0.6554384250193834,1.0,0.013030327128477681,0.009624100879934802,0.0967741935483871,False
deletion_auc,Kinetics400,30,LV-LOCO,AOSA,172.0,0.22064675763249397,1.0,0.02643720034182162,0.0181944270244941,0.26021505376344084,False
deletion_auc,Kinetics400,30,LV-LOCO,GradCAM,187.0,0.3598779272288084,1.0,0.023531655873807567,0.015480817178831291,0.1956989247311828,False
deletion_auc,Kinetics400,30,LV-Univ-Pred,SaliencyTubes,117.0,0.016431212425231934,0.2957618236541748,0.13769830092181057,0.12370783885862731,0.4967741935483871,False
deletion_auc,Kinetics400,30,LV-Univ-Pred,AOSA,66.0,0.00031275488436222076,0.007818872109055519,0.15110517413515454,0.16181105163738158,0.7161290322580646,True
deletion_auc,Kinetics400,30,LV-Univ-Pred,GradCAM,95.0,0.0037444327026605606,0.07863308675587177,0.14819962966714045,0.07973619913577516,0.5913978494623656,False
deletion_auc,Kinetics400,30,SaliencyTubes,AOSA,206.0,0.5978077705949545,1.0,0.01340687321334395,-0.031021828714096353,-0.11397849462365592,False
deletion_auc,Kinetics400,30,SaliencyTubes,GradCAM,147.0,0.0803273618221283,1.0,0.010501328745329885,0.010152399517236045,0.36774193548387096,False
deletion_auc,Kinetics400,30,AOSA,GradCAM,211.0,0.6701805889606476,1.0,-0.0029055444680140615,0.027455056847063397,0.09247311827956989,False
insertion_auc,Overall,60,3D-Kernel-SHAP,3D-LIME,249.0,9.446688765511482e-07,2.73953974199833e-05,-0.05498962560237224,-0.025788888240088625,-0.7278688524590164,True
insertion_auc,Overall,60,3D-Kernel-SHAP,3D-RISE,902.0,0.9237581745177248,1.0,-0.009932779202743118,0.012313407360848572,-0.014207650273224045,False
insertion_auc,Overall,60,3D-Kernel-SHAP,3D-Sampled-Occl-Sens,311.0,8.73179503066317e-06,0.0002357584658279056,0.12397792407462807,0.08822211016611753,0.6601092896174864,True
insertion_auc,Overall,60,3D-Kernel-SHAP,LV-LOCO,461.0,0.0008312680284772544,0.015794092541067836,0.06836137651429922,0.03426614588367316,0.4961748633879781,True
insertion_auc,Overall,60,3D-Kernel-SHAP,LV-Univ-Pred,146.0,1.5042966927055902e-08,5.114608755199007e-07,0.2252833112820847,0.2242516231185438,0.8404371584699454,True
insertion_auc,Overall,60,3D-Kernel-SHAP,SaliencyTubes,667.0,0.06789884760236095,0.6110896284212486,0.04403379169852352,0.06331841717459832,0.2710382513661202,False
insertion_auc,Overall,60,3D-Kernel-SHAP,AOSA,568.0,0.0106347687157284,0.13535589475509813,0.08528561615804689,0.02075782707969981,0.37923497267759565,False
insertion_auc,Overall,60,3D-Kernel-SHAP,GradCAM,541.0,0.005900870631494957,0.08272002340350358,0.09608980701653641,0.07226768086436941,0.4087431693989071,False
insertion_auc,Overall,60,3D-LIME,3D-RISE,500.0,0.00225011565908984,0.04050208186361712,0.045056846399629126,0.030940016773292056,0.453551912568306,True
insertion_auc,Overall,60,3D-LIME,3D-Sampled-Occl-Sens,89.0,1.1967087534917334e-09,4.188480637221067e-08,0.1789675496770003,0.13719033956638882,0.9027322404371585,True
insertion_auc,Overall,60,3D-LIME,LV-LOCO,165.0,3.3668796201260914e-08,1.11107027464161e-06,0.12335100211667145,0.06336584338139784,0.819672131147541,True
insertion_auc,Overall,60,3D-LIME,LV-Univ-Pred,33.0,8.418065988886178e-11,3.0305037559990238e-09,0.2802729368844569,0.2487155038105355,0.9639344262295082,True
insertion_auc,Overall,60,3D-LIME,SaliencyTubes,319.0,1.1465288381351557e-05,0.0002866322095337889,0.09902341730089574,0.07891154806785952,0.6513661202185792,True
insertion_auc,Overall,60,3D-LIME,AOSA,211.0,2.1885093424322652e-07,6.7843789615400225e-06,0.14027524176041914,0.08101075314053285,0.7693989071038252,True
insertion_auc,Overall,60,3D-LIME,GradCAM,251.0,1.0181154208756968e-06,2.8507231784519512e-05,0.1510794326189086,0.08980260088781322,0.7256830601092896,True
insertion_auc,Overall,60,3D-RISE,3D-Sampled-Occl-Sens,240.0,6.727061036745202e-07,2.0181183110235608e-05,0.13391070327737123,0.10587569285065955,0.7377049180327869,True
insertion_auc,Overall,60,3D-RISE,LV-LOCO,567.0,0.010411991904238317,0.13535589475509813,0.07829415571704232,0.026865761298816793,0.380327868852459,False
insertion_auc,Overall,60,3D-RISE,LV-Univ-Pred,189.0,9.065507517982253e-08,2.900962405754321e-06,0.23521609048482783,0.22861264023044106,0.7934426229508197,True
insertion_auc,Overall,60,3D-RISE,SaliencyTubes,450.0,0.0006190095773213842,0.012999201123749068,0.05396657090126665,0.049904601999539444,0.5081967213114754,True
insertion_auc,Overall,60,3D-RISE,AOSA,513.0,0.0030827433042271415,0.049956396770762586,0.09521839536078999,0.04094017473718693,0.43934426229508194,True
insertion_auc,Overall,60,3D-RISE,GradCAM,367.0,5.479833412881591e-05,0.0013151600190915817,0.10602258621927954,0.06776915169841408,0.5989071038251366,True
insertion_auc,Overall,60,3D-Sampled-Occl-Sens,LV-LOCO,711.0,0.13315729045791624,1.0,-0.05561654756032886,-0.030689595748950943,-0.22295081967213115,False
insertion_auc,Overall,60,3D-Sampled-Occl-Sens,LV-Univ-Pred,511.0,0.0029386115747507403,0.049956396770762586,0.10130538720745662,0.11755426917596845,0.44153005464480877,True
insertion_auc,Overall,60,3D-Sampled-Occl-Sens,SaliencyTubes,538.0,0.0055146682269002385,0.08272002340350358,-0.07994413237610455,-0.08545975289406232,-0.41202185792349727,False
insertion_auc,Overall,60,3D-Sampled-Occl-Sens,AOSA,631.0,0.03655539084970371,0.3655539084970371,-0.03869230791658121,-0.0681381953846329,-0.3103825136612022,False
insertion_auc,Overall,60,3D-Sampled-Occl-Sens,GradCAM,753.0,0.2330340253971983,1.0,-0.02788811705809168,-0.02585228840170331,-0.17704918032786884,False
insertion_auc,Overall,60,LV-LOCO,LV-Univ-Pred,369.0,5.8337814160222266e-05,0.001341769725685112,0.1569219347677855,0.10680174822998299,0.5967213114754099,True
insertion_auc,Overall,60,LV-LOCO,SaliencyTubes,793.0,0.369123941061795,1.0,-0.02432758481577569,-0.018031689994500943,-0.13333333333333333,False
insertion_auc,Overall,60,LV-LOCO,AOSA,896.0,0.8887623436669472,1.0,0.016924239643747663,-0.005715536538861976,-0.020765027322404372,False
insertion_auc,Overall,60,LV-LOCO,GradCAM,843.0,0.596087375770981,1.0,0.02772843050223719,-0.004680078880793664,0.07868852459016394,False
insertion_auc,Overall,60,LV-Univ-Pred,SaliencyTubes,316.0,1.0356163380362948e-05,0.00026926024788943663,-0.1812495195835612,-0.1870820526385866,-0.6546448087431694,True
insertion_auc,Overall,60,LV-Univ-Pred,AOSA,418.0,0.0002534813647157241,0.00557659002374593,-0.13999769512403784,-0.17183297959298305,-0.5431693989071038,True
insertion_auc,Overall,60,LV-Univ-Pred,GradCAM,451.0,0.0006359872094978445,0.012999201123749068,-0.12919350426554832,-0.13392136665631943,-0.507103825136612,True
insertion_auc,Overall,60,SaliencyTubes,AOSA,844.0,0.6012012645734974,1.0,0.04125182445952335,-0.02085417548763513,0.07759562841530054,False
insertion_auc,Overall,60,SaliencyTubes,GradCAM,623.0,0.03158781239902878,0.3474659363893166,0.052056015318012884,0.01604765648291212,0.3191256830601093,False
insertion_auc,Overall,60,AOSA,GradCAM,841.0,0.5859195404873724,1.0,0.010804190858489523,0.027877030017381677,0.08087431693989071,False
insertion_auc,EtriActivity3D,30,3D-Kernel-SHAP,3D-LIME,185.0,0.338741784915328,1.0,-0.019209507396216997,-0.00015975651860222762,-0.20430107526881722,False
insertion_auc,EtriActivity3D,30,3D-Kernel-SHAP,3D-RISE,34.0,6.917864084243774e-06,0.00017294660210609436,0.0812470502616181,0.038998311902921134,0.853763440860215,True
insertion_auc,EtriActivity3D,30,3D-Kernel-SHAP,3D-Sampled-Occl-Sens,4.0,1.30385160446167e-08,4.041939973831177e-07,0.22836114914210642,0.1603365492250567,0.9827956989247312,True
insertion_auc,EtriActivity3D,30,3D-Kernel-SHAP,LV-LOCO,125.0,0.026228994131088257,0.39343491196632385,0.08483449030724494,0.019689656916975717,0.46236559139784944,False
insertion_auc,EtriActivity3D,30,3D-Kernel-SHAP,LV-Univ-Pred,24.0,1.4193356037139893e-06,3.832206130027771e-05,0.2981557359320956,0.28306518697711347,0.896774193548387,True
insertion_auc,EtriActivity3D,30,3D-Kernel-SHAP,SaliencyTubes,0.0,1.862645149230957e-09,6.705522537231445e-08,0.15696995498085223,0.1309215931888041,1.0,True
insertion_auc,EtriActivity3D,30,3D-Kernel-SHAP,AOSA,30.0,3.7904828786849976e-06,9.855255484580994e-05,0.20300622971838264,0.07384029933931274,0.8709677419354839,True
insertion_auc,EtriActivity3D,30,3D-Kernel-SHAP,GradCAM,2.0,5.587935447692871e-09,1.7881393432617188e-07,0.25668827666706107,0.2554942358225137,0.9913978494623656,True
insertion_auc,EtriActivity3D,30,3D-LIME,3D-RISE,5.0,1.862645149230957e-08,5.587935447692871e-07,0.1004565576578351,0.0462265818244042,0.978494623655914,True
insertion_auc,EtriActivity3D,30,3D-LIME,3D-Sampled-Occl-Sens,0.0,1.862645149230957e-09,6.705522537231445e-08,0.24757065653832347,0.24682857908483874,1.0,True
insertion_auc,EtriActivity3D,30,3D-LIME,LV-LOCO,84.0,0.0015832837671041489,0.02849910780787468,0.10404399770346193,0.02427730437450132,0.6387096774193548,True
insertion_auc,EtriActivity3D,30,3D-LIME,LV-Univ-Pred,14.0,2.0489096641540527e-07,5.941838026046753e-06,0.31736524332831256,0.2735919021507015,0.9397849462365592,True
insertion_auc,EtriActivity3D,30,3D-LIME,SaliencyTubes,1.0,3.725290298461914e-09,1.2665987014770508e-07,0.17617946237706925,0.1308928156087738,0.9956989247311828,True
insertion_auc,EtriActivity3D,30,3D-LIME,AOSA,20.0,6.910413503646851e-07,1.934915781021118e-05,0.22221573711459955,0.10811893782299903,0.9139784946236559,True
insertion_auc,EtriActivity3D,30,3D-LIME,GradCAM,1.0,3.725290298461914e-09,1.2665987014770508e-07,0.275897784063278,0.24791105626043103,0.9956989247311828,True
insertion_auc,EtriActivity3D,30,3D-RISE,3D-Sampled-Occl-Sens,69.0,0.0004183966666460037,0.009204726666212082,0.14711409888048835,0.09494514019528379,0.7032258064516129,True
insertion_auc,EtriActivity3D,30,3D-RISE,LV-LOCO,214.0,0.7151329666376114,1.0,0.003587440045626824,-0.015253560306973946,-0.07956989247311828,False
insertion_auc,EtriActivity3D,30,3D-RISE,LV-Univ-Pred,73.0,0.0006084088236093521,0.012168176472187042,0.21690868567047747,0.2121855461946266,0.6860215053763441,True
insertion_auc,EtriActivity3D,30,3D-RISE,SaliencyTubes,67.0,0.0003449581563472748,0.00793403759598732,0.07572290471923411,0.08423144513834813,0.7118279569892473,True
insertion_auc,EtriActivity3D,30,3D-RISE,AOSA,170.0,0.20540969260036945,1.0,0.12175917945676448,0.0038691912741684042,0.26881720430107525,False
insertion_auc,EtriActivity3D,30,3D-RISE,GradCAM,47.0,3.904104232788086e-05,0.0009369850158691406,0.17544122640544293,0.14777101884283045,0.7978494623655914,True
insertion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,LV-LOCO,89.0,0.0023674946278333664,0.04024740867316723,-0.14352665883486151,-0.08525709472956594,-0.6172043010752688,True
insertion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,LV-Univ-Pred,174.0,0.23665234446525574,1.0,0.06979458678998914,0.10279085888122014,0.25161290322580643,False
insertion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,SaliencyTubes,171.0,0.21293285302817822,1.0,-0.07139119416125424,-0.0004594196929066374,-0.2645161290322581,False
insertion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,AOSA,179.0,0.28008678182959557,1.0,-0.025354919423723855,-0.07998958303308701,-0.23010752688172043,False
insertion_auc,EtriActivity3D,30,3D-Sampled-Occl-Sens,GradCAM,195.0,0.4521643426269293,1.0,0.02832712752495459,0.036280590468907636,0.16129032258064516,False
insertion_auc,EtriActivity3D,30,LV-LOCO,LV-Univ-Pred,71.0,0.0005054883658885956,0.010615255683660507,0.2133212456248507,0.1949545041120423,0.6946236559139785,True
insertion_auc,EtriActivity3D,30,LV-LOCO,SaliencyTubes,151.0,0.09610157273709774,1.0,0.07213546467360728,0.09856388309691994,0.35053763440860214,False
insertion_auc,EtriActivity3D,30,LV-LOCO,AOSA,130.0,0.034536734223365784,0.4489775449037552,0.11817173941113768,0.07386470945201079,0.44086021505376344,False
insertion_auc,EtriActivity3D,30,LV-LOCO,GradCAM,77.0,0.0008718203753232956,0.016564587131142616,0.17185378635981607,0.1818676600884992,0.6688172043010753,True
insertion_auc,EtriActivity3D,30,LV-Univ-Pred,SaliencyTubes,126.0,0.027741437777876854,0.39343491196632385,-0.14118578095124337,-0.11241792064245731,-0.45806451612903226,False
insertion_auc,EtriActivity3D,30,LV-Univ-Pred,AOSA,159.0,0.13473508320748806,1.0,-0.095149506213713,-0.19012240636393904,-0.3161290322580645,False
insertion_auc,EtriActivity3D,30,LV-Univ-Pred,GradCAM,200.0,0.5158484429121017,1.0,-0.04146745926503456,0.02623764127895528,-0.13978494623655913,False
